#,Timestamp,Frame_Number,X_pix,Y_pix,MM,EV1.1,EV1.1_Track_Length_pix,EV1.2,EV1.2_Track_Length_pix
450,14.999850,450,175.18,380.97,32,1,228.77,0,0.00
451,15.033183,451,174.75,380.90,40,1,229.21,0,0.00
452,15.066516,452,174.37,380.90,28,1,229.59,0,0.00
453,15.099849,453,174.12,380.92,19,1,229.84,0,0.00
454,15.133182,454,174.09,381.26,25,1,230.18,0,0.00
455,15.166515,455,174.03,381.73,33,1,230.65,0,0.00
456,15.199848,456,173.69,382.11,45,1,231.16,0,0.00
457,15.233181,457,173.53,382.33,23,1,231.43,0,0.00
458,15.266514,458,174.17,382.85,42,1,232.26,0,0.00
459,15.299847,459,174.17,382.85,31,1,232.26,0,0.00
460,15.333180,460,174.17,382.85,28,1,232.26,0,0.00
461,15.366513,461,173.83,382.64,26,1,232.66,0,0.00
462,15.399846,462,173.64,382.44,36,1,232.94,0,0.00
463,15.433179,463,173.59,382.24,28,1,233.15,0,0.00
464,15.466512,464,174.07,382.05,39,1,233.66,0,0.00
465,15.499845,465,175.26,381.99,61,1,234.85,0,0.00
466,15.533178,466,175.86,382.40,32,1,235.58,0,0.00
467,15.566511,467,175.65,382.88,43,1,236.12,0,0.00
468,15.599844,468,175.42,383.22,35,1,236.52,0,0.00
469,15.633177,469,174.89,383.44,35,1,237.09,0,0.00
470,15.666510,470,174.41,383.56,36,1,237.59,0,0.00
471,15.699843,471,174.41,383.56,26,1,237.59,0,0.00
472,15.733176,472,175.38,383.42,60,1,238.56,0,0.00
473,15.766509,473,176.43,383.29,57,1,239.63,0,0.00
474,15.799842,474,176.41,383.00,19,1,239.91,0,0.00
475,15.833175,475,175.82,382.78,28,1,240.54,0,0.00
476,15.866508,476,175.51,382.83,28,1,240.85,0,0.00
477,15.899841,477,175.51,382.83,16,1,240.85,0,0.00
478,15.933174,478,175.47,383.17,26,1,241.20,0,0.00
479,15.966507,479,176.48,383.56,42,1,242.28,0,0.00
480,15.999840,480,177.46,383.61,56,1,243.26,0,0.00
481,16.033173,481,177.46,383.61,17,1,243.26,0,0.00
482,16.066506,482,176.88,383.54,33,1,243.84,0,0.00
483,16.099839,483,176.32,383.50,35,1,244.39,0,0.00
484,16.133172,484,176.04,383.65,18,1,244.71,0,0.00
485,16.166505,485,175.70,383.71,29,1,245.06,0,0.00
486,16.199838,486,175.67,383.48,34,1,245.29,0,0.00
487,16.233171,487,175.67,383.48,26,1,245.29,0,0.00
488,16.266504,488,175.67,383.48,16,1,245.29,0,0.00
489,16.299837,489,175.23,383.67,34,1,245.77,0,0.00
490,16.333170,490,174.84,384.17,54,1,246.40,0,0.00
491,16.366503,491,174.84,384.17,19,1,246.40,0,0.00
492,16.399836,492,174.84,384.17,21,1,246.40,0,0.00
493,16.433169,493,176.27,384.31,52,1,247.83,0,0.00
494,16.466502,494,177.21,384.18,47,1,248.78,0,0.00
495,16.499835,495,176.98,384.28,27,1,249.03,0,0.00
496,16.533168,496,176.05,384.11,36,1,249.97,0,0.00
497,16.566501,497,175.55,384.29,29,1,250.50,0,0.00
498,16.599834,498,175.55,384.29,30,1,250.50,0,0.00
499,16.633167,499,175.55,384.29,32,1,250.50,0,0.00
500,16.666500,500,175.55,384.29,34,1,250.50,0,0.00
501,16.699833,501,175.55,384.29,17,1,250.50,0,0.00
502,16.733166,502,175.34,384.11,21,1,250.78,0,0.00
503,16.766499,503,175.34,384.11,11,1,250.78,0,0.00
504,16.799832,504,175.34,384.11,15,1,250.78,0,0.00
505,16.833165,505,175.69,383.83,26,1,251.23,0,0.00
506,16.866498,506,176.34,383.91,45,1,251.89,0,0.00
507,16.899831,507,176.21,384.14,21,1,252.16,0,0.00
508,16.933164,508,175.95,384.30,28,1,252.47,0,0.00
509,16.966497,509,175.71,384.38,21,1,252.72,0,0.00
510,16.999830,510,175.30,384.36,38,1,253.13,0,0.00
511,17.033163,511,174.94,384.13,32,1,253.56,0,0.00
512,17.066496,512,174.83,383.81,33,1,253.90,0,0.00
513,17.099829,513,174.91,383.61,29,1,254.11,0,0.00
514,17.133162,514,174.98,383.30,21,1,254.43,0,0.00
515,17.166495,515,175.13,383.15,19,1,254.64,0,0.00
516,17.199828,516,175.13,383.15,18,1,254.64,0,0.00
517,17.233161,517,175.29,382.84,16,1,254.98,0,0.00
518,17.266494,518,175.31,383.14,22,1,255.28,0,0.00
519,17.299827,519,175.47,383.40,18,1,255.59,0,0.00
520,17.333160,520,175.25,383.43,24,1,255.81,0,0.00
521,17.366493,521,175.64,383.59,25,1,256.23,0,0.00
522,17.399826,522,175.56,383.40,18,1,256.45,0,0.00
523,17.433159,523,175.41,383.10,18,1,256.79,0,0.00
524,17.466492,524,175.41,383.10,16,1,256.79,0,0.00
525,17.499825,525,175.41,383.10,29,1,256.79,0,0.00
526,17.533158,526,175.65,382.90,22,1,257.09,0,0.00
527,17.566491,527,175.88,382.78,19,1,257.35,0,0.00
528,17.599824,528,175.99,382.40,28,1,257.75,0,0.00
529,17.633157,529,176.10,382.15,22,1,258.02,0,0.00
530,17.666490,530,176.25,381.86,24,1,258.35,0,0.00
531,17.699823,531,176.01,381.63,21,1,258.68,0,0.00
532,17.733156,532,176.01,381.63,16,1,258.68,0,0.00
533,17.766489,533,175.72,381.99,24,1,259.15,0,0.00
534,17.799822,534,175.93,382.33,18,1,259.55,0,0.00
535,17.833155,535,175.93,382.33,18,1,259.55,0,0.00
536,17.866488,536,175.93,382.33,27,1,259.55,0,0.00
537,17.899821,537,176.14,382.49,15,1,259.81,0,0.00
538,17.933154,538,175.95,382.64,23,1,260.06,0,0.00
539,17.966487,539,175.95,382.64,15,1,260.06,0,0.00
540,17.999820,540,175.77,382.43,13,1,260.33,0,0.00
541,18.033153,541,175.77,382.24,15,1,260.53,0,0.00
542,18.066486,542,175.73,381.75,21,1,261.01,0,0.00
543,18.099819,543,176.44,381.94,42,1,261.74,0,0.00
544,18.133152,544,176.44,381.94,15,1,261.74,0,0.00
545,18.166485,545,176.08,381.67,24,1,262.19,0,0.00
546,18.199818,546,175.72,381.33,22,1,262.69,0,0.00
547,18.233151,547,175.08,380.70,27,1,263.59,0,0.00
548,18.266484,548,174.49,380.04,22,1,264.47,0,0.00
549,18.299817,549,174.49,380.04,17,1,264.47,0,0.00
550,18.333150,550,175.32,380.73,43,1,265.54,0,0.00
551,18.366483,551,175.85,380.54,43,1,266.11,0,0.00
552,18.399816,552,175.80,380.28,35,1,266.38,0,0.00
553,18.433149,553,175.53,380.07,24,1,266.72,0,0.00
554,18.466482,554,175.10,379.64,22,1,267.33,0,0.00
555,18.499815,555,174.52,379.09,28,1,268.13,0,0.00
556,18.533148,556,173.92,378.48,27,1,268.98,0,0.00
557,18.566481,557,173.06,377.78,29,1,270.09,0,0.00
558,18.599814,558,172.55,377.46,29,1,270.69,0,0.00
559,18.633147,559,171.97,377.01,43,1,271.42,0,0.00
560,18.666480,560,171.71,376.93,35,1,271.70,0,0.00
561,18.699813,561,171.12,376.47,50,1,272.44,0,0.00
562,18.733146,562,170.76,376.75,36,1,272.90,0,0.00
563,18.766479,563,170.10,376.85,51,1,273.56,0,0.00
564,18.799812,564,169.69,377.38,62,1,274.23,0,0.00
565,18.833145,565,168.72,377.16,45,1,275.23,0,0.00
566,18.866478,566,167.11,376.31,56,1,277.05,0,0.00
567,18.899811,567,165.24,374.93,59,1,279.37,0,0.00
568,18.933144,568,163.97,373.39,62,1,281.38,0,0.00
569,18.966477,569,163.20,372.01,60,1,282.96,0,0.00
570,18.999810,570,162.93,371.04,55,1,283.96,0,0.00
571,19.033143,571,162.87,370.35,40,1,284.65,0,0.00
572,19.066476,572,162.94,370.15,23,1,284.86,0,0.00
573,19.099809,573,163.05,370.51,32,1,285.25,0,0.00
574,19.133142,574,162.72,370.84,54,1,285.71,0,0.00
575,19.166475,575,162.17,371.42,66,1,286.51,0,0.00
576,19.199808,576,161.76,372.14,68,1,287.34,0,0.00
577,19.233141,577,161.24,372.70,63,1,288.11,0,0.00
578,19.266474,578,160.70,373.15,52,1,288.81,0,0.00
579,19.299807,579,159.85,372.82,36,1,289.73,0,0.00
580,19.333140,580,158.89,371.96,46,1,291.01,0,0.00
581,19.366473,581,158.20,371.17,41,1,292.07,0,0.00
582,19.399806,582,157.86,370.62,31,1,292.72,0,0.00
583,19.433139,583,157.86,370.62,24,1,292.72,0,0.00
584,19.466472,584,157.67,370.91,18,1,293.06,0,0.00
585,19.499805,585,157.77,371.37,36,1,293.53,0,0.00
586,19.533138,586,157.58,371.89,48,1,294.09,0,0.00
587,19.566471,587,157.03,372.12,39,1,294.69,0,0.00
588,19.599804,588,156.71,372.37,26,1,295.09,0,0.00
589,19.633137,589,157.17,373.01,33,1,295.87,0,0.00
590,19.666470,590,157.68,373.67,35,1,296.71,0,0.00
591,19.699803,591,158.39,374.47,41,1,297.78,0,0.00
592,19.733136,592,159.51,375.52,50,1,299.32,0,0.00
593,19.766469,593,160.35,376.58,56,1,300.67,0,0.00
594,19.799802,594,160.86,377.51,49,1,301.73,0,0.00
595,19.833135,595,161.33,378.19,49,1,302.55,0,0.00
596,19.866468,596,162.08,378.88,49,1,303.57,0,0.00
597,19.899801,597,162.70,379.09,36,1,304.23,0,0.00
598,19.933134,598,163.43,379.26,50,1,304.98,0,0.00
599,19.966467,599,164.01,378.95,50,1,305.64,0,0.00
600,19.999800,600,164.29,378.42,44,1,306.23,0,0.00
601,20.033133,601,164.55,377.99,39,1,306.74,0,0.00
602,20.066466,602,164.51,377.49,30,1,307.24,0,0.00
603,20.099799,603,164.49,377.03,27,1,307.70,0,0.00
604,20.133132,604,164.89,377.19,19,1,308.13,0,0.00
605,20.166465,605,165.09,377.25,25,1,308.33,0,0.00
606,20.199798,606,165.09,377.25,25,1,308.33,0,0.00
607,20.233131,607,165.49,377.85,32,1,309.06,0,0.00
608,20.266464,608,166.02,378.43,42,1,309.84,0,0.00
609,20.299797,609,166.53,379.09,53,1,310.68,0,0.00
610,20.333130,610,166.94,380.04,66,1,311.72,0,0.00
611,20.366463,611,166.91,380.28,67,1,311.96,0,0.00
612,20.399796,612,167.11,381.02,76,1,312.72,0,0.00
613,20.433129,613,167.22,381.85,75,1,313.56,0,0.00
614,20.466462,614,167.22,382.55,60,1,314.26,0,0.00
615,20.499795,615,167.20,383.27,70,1,314.98,0,0.00
616,20.533128,616,166.75,384.04,80,1,315.88,0,0.00
617,20.566461,617,166.36,385.04,71,1,316.95,0,0.00
618,20.599794,618,166.11,386.38,81,1,318.31,0,0.00
619,20.633127,619,165.83,387.20,65,1,319.18,0,0.00
620,20.666460,620,165.71,387.94,56,1,319.93,0,0.00
621,20.699793,621,165.54,388.40,40,1,320.42,0,0.00
622,20.733126,622,165.15,388.36,37,1,320.82,0,0.00
623,20.766459,623,165.15,388.36,36,1,320.82,0,0.00
624,20.799792,624,165.75,387.99,69,1,321.53,0,0.00
625,20.833125,625,166.94,387.01,113,1,323.07,0,0.00
626,20.866458,626,167.75,385.44,139,1,324.83,0,0.00
627,20.899791,627,168.36,383.47,134,1,326.90,0,0.00
628,20.933124,628,169.02,380.98,155,1,329.47,0,0.00
629,20.966457,629,169.37,377.59,157,1,332.89,0,0.00
630,20.999790,630,169.82,373.91,144,1,336.59,0,0.00
631,21.033123,631,170.56,370.85,122,1,339.74,0,0.00
632,21.066456,632,171.01,368.37,93,1,342.26,0,0.00
633,21.099789,633,171.30,366.79,60,1,343.86,0,0.00
634,21.133122,634,171.41,365.74,41,1,344.92,0,0.00
635,21.166455,635,171.49,364.86,37,1,345.80,0,0.00
636,21.199788,636,171.45,363.81,42,1,346.86,0,0.00
637,21.233121,637,171.40,362.46,46,1,348.21,0,0.00
638,21.266454,638,171.28,361.09,51,1,349.59,0,0.00
639,21.299787,639,170.98,359.34,61,1,351.36,0,0.00
640,21.333120,640,170.39,357.69,85,1,353.11,0,0.00
641,21.366453,641,169.73,355.76,81,1,355.15,0,0.00
642,21.399786,642,168.61,353.56,95,1,357.61,0,0.00
643,21.433119,643,167.68,351.67,77,1,359.72,0,0.00
644,21.466452,644,166.92,350.39,59,1,361.22,0,0.00
645,21.499785,645,166.23,348.80,48,1,362.95,0,0.00
646,21.533118,646,165.47,347.61,48,1,364.36,0,0.00
647,21.566451,647,164.38,345.74,58,1,366.52,0,0.00
648,21.599784,648,162.91,343.37,76,1,369.31,0,0.00
649,21.633117,649,160.75,340.28,99,1,373.08,0,0.00
650,21.666450,650,159.20,338.23,94,1,375.66,0,0.00
651,21.699783,651,158.19,336.61,92,1,377.56,0,0.00
652,21.733116,652,157.59,335.05,118,1,379.24,0,0.00
653,21.766449,653,157.73,334.53,91,1,379.76,0,0.00
654,21.799782,654,157.73,334.53,43,1,379.76,0,0.00
655,21.833115,655,158.12,334.85,27,1,380.27,0,0.00
656,21.866448,656,158.37,335.22,16,1,380.72,0,0.00
657,21.899781,657,158.37,335.22,13,1,380.72,0,0.00
658,21.933114,658,158.37,335.22,21,1,380.72,0,0.00
659,21.966447,659,157.83,334.85,32,1,381.38,0,0.00
660,21.999780,660,157.54,334.38,41,1,381.92,0,0.00
661,22.033113,661,157.00,334.39,44,1,382.46,0,0.00
662,22.066446,662,156.25,333.31,49,1,383.78,0,0.00
663,22.099779,663,155.87,332.65,43,1,384.54,0,0.00
664,22.133112,664,154.85,332.20,51,1,385.66,0,0.00
665,22.166445,665,153.62,331.89,63,1,386.93,0,0.00
666,22.199778,666,152.02,330.62,68,1,388.97,0,0.00
667,22.233111,667,150.51,329.20,63,1,391.05,0,0.00
668,22.266444,668,149.46,328.32,51,1,392.42,0,0.00
669,22.299777,669,148.83,327.80,33,1,393.23,0,0.00
670,22.333110,670,148.69,327.29,44,1,393.75,0,0.00
671,22.366443,671,148.97,326.91,51,1,394.23,0,0.00
672,22.399776,672,149.61,327.31,57,1,394.98,0,0.00
673,22.433109,673,150.45,327.82,60,1,395.96,0,0.00
674,22.466442,674,150.73,327.46,56,1,396.42,0,0.00
675,22.499775,675,150.64,326.93,49,1,396.96,0,0.00
676,22.533108,676,149.89,325.37,67,1,398.69,0,0.00
677,22.566441,677,148.61,322.45,67,1,401.87,0,0.00
678,22.599774,678,147.97,320.27,69,1,404.14,0,0.00
679,22.633107,679,147.85,318.48,71,1,405.94,0,0.00
680,22.666440,680,147.29,315.68,80,1,408.79,0,0.00
681,22.699773,681,146.45,313.06,77,1,411.55,0,0.00
682,22.733106,682,145.32,310.58,79,1,414.28,0,0.00
683,22.766439,683,144.21,308.43,81,1,416.69,0,0.00
684,22.799772,684,143.48,305.86,82,1,419.37,0,0.00
685,22.833105,685,143.05,302.23,114,1,423.02,0,0.00
686,22.866438,686,143.31,298.42,155,1,426.84,0,0.00
687,22.899771,687,144.06,295.02,160,1,430.32,0,0.00
688,22.933104,688,144.43,291.39,130,1,433.97,0,0.00
689,22.966437,689,144.81,288.16,104,1,437.22,0,0.00
690,22.999770,690,144.91,285.19,94,1,440.19,0,0.00
691,23.033103,691,145.00,284.36,86,1,441.03,0,0.00
692,23.066436,692,143.92,280.85,0,1,444.70,0,0.00
693,23.099769,693,143.31,278.78,84,1,446.85,0,0.00
694,23.133102,694,143.22,277.60,38,1,448.04,0,0.00
695,23.166435,695,143.47,277.07,38,1,448.63,0,0.00
696,23.199768,696,143.52,276.71,30,1,448.99,0,0.00
697,23.233101,697,143.49,276.22,44,1,449.48,0,0.00
698,23.266434,698,143.09,274.95,58,1,450.81,0,0.00
699,23.299767,699,142.90,273.36,59,1,452.42,0,0.00
700,23.333100,700,142.39,270.78,68,1,455.05,0,0.00
701,23.366433,701,141.80,267.93,82,1,457.96,0,0.00
702,23.399766,702,141.86,263.80,98,1,462.08,0,0.00
703,23.433099,703,142.45,261.16,86,1,464.79,0,0.00
704,23.466432,704,143.16,257.72,113,1,468.30,0,0.00
705,23.499765,705,144.50,253.52,141,1,472.71,0,0.00
706,23.533098,706,146.65,249.61,143,1,477.17,0,0.00
707,23.566431,707,148.64,246.53,121,1,480.84,0,0.00
708,23.599764,708,150.57,242.74,99,1,485.09,0,0.00
709,23.633097,709,151.75,240.08,91,1,488.01,0,0.00
710,23.666430,710,153.20,236.25,123,1,492.10,0,0.00
711,23.699763,711,154.30,232.19,113,1,496.31,0,0.00
712,23.733096,712,155.43,228.19,130,1,500.46,0,0.00
713,23.766429,713,156.17,224.87,115,1,503.86,0,0.00
714,23.799762,714,157.52,220.66,111,1,508.29,0,0.00
715,23.833095,715,159.09,215.11,102,1,514.05,0,0.00
716,23.866428,716,159.55,211.17,127,1,518.02,0,0.00
717,23.899761,717,159.70,207.20,136,1,521.99,0,0.00
718,23.933094,718,160.16,202.49,150,1,526.73,0,0.00
719,23.966427,719,161.02,197.58,153,1,531.71,0,0.00
720,23.999760,720,162.45,192.78,149,1,536.72,0,0.00
721,24.033093,721,164.32,187.22,159,1,542.58,0,0.00
722,24.066426,722,166.03,182.07,176,1,548.01,0,0.00
723,24.099759,723,168.22,178.00,150,1,552.63,0,0.00
724,24.133092,724,170.07,174.88,116,1,556.26,0,0.00
725,24.166425,725,171.53,172.28,80,1,559.24,0,0.00
726,24.199758,726,172.36,170.87,48,1,560.88,0,0.00
727,24.233091,727,172.68,170.44,18,1,561.42,0,0.00
728,24.266424,728,172.64,170.69,15,1,561.68,0,0.00
729,24.299757,729,172.55,171.10,17,1,562.10,0,0.00
730,24.333090,730,172.55,171.10,12,1,562.10,0,0.00
731,24.366423,731,173.06,170.52,18,1,562.87,0,0.00
732,24.399756,732,173.38,170.38,20,1,563.22,0,0.00
733,24.433089,733,173.66,170.21,15,1,563.55,0,0.00
734,24.466422,734,174.15,169.53,25,1,564.38,0,0.00
735,24.499755,735,175.23,167.60,76,1,566.60,0,0.00
736,24.533088,736,175.46,166.98,98,1,567.27,0,0.00
737,24.566421,737,176.28,165.81,110,1,568.68,0,0.00
738,24.599754,738,176.62,165.52,82,1,569.13,0,0.00
739,24.633087,739,176.39,166.03,76,1,569.69,0,0.00
740,24.666420,740,176.38,165.37,76,1,570.36,0,0.00
741,24.699753,741,176.06,164.89,73,1,570.94,0,0.00
742,24.733086,742,175.55,164.72,116,1,571.48,0,0.00
743,24.766419,743,174.84,164.50,102,1,572.22,0,0.00
744,24.799752,744,174.35,164.64,90,1,572.73,0,0.00
745,24.833085,745,174.98,164.35,98,1,573.42,0,0.00
746,24.866418,746,175.20,165.09,79,1,574.19,0,0.00
747,24.899751,747,176.40,165.61,87,1,575.50,0,0.00
748,24.933084,748,177.75,166.18,87,1,576.97,0,0.00
749,24.966417,749,179.60,166.61,100,1,578.87,0,0.00
750,24.999750,750,181.62,166.85,95,1,580.90,0,0.00
751,25.033083,751,183.78,166.02,65,1,583.21,0,0.00
752,25.066416,752,184.80,165.70,41,1,584.29,0,0.00
753,25.099749,753,185.55,165.19,60,1,585.20,0,0.00
754,25.133082,754,186.83,164.18,76,1,586.83,0,0.00
755,25.166415,755,188.57,162.88,83,1,588.99,0,0.00
756,25.199748,756,190.55,161.67,87,1,591.31,0,0.00
757,25.233081,757,193.22,160.55,105,1,594.21,0,0.00
758,25.266414,758,197.49,159.03,144,1,598.75,0,0.00
759,25.299747,759,201.59,158.20,120,1,602.93,0,0.00
760,25.333080,760,204.09,157.73,83,1,605.48,0,0.00
761,25.366413,761,205.51,157.43,65,1,606.92,0,0.00
762,25.399746,762,207.37,157.07,62,1,608.81,0,0.00
763,25.433079,763,209.90,156.75,81,1,611.36,0,0.00
764,25.466412,764,212.54,156.21,93,1,614.06,0,0.00
765,25.499745,765,215.44,155.95,100,1,616.97,0,0.00
766,25.533078,766,218.69,155.88,101,1,620.22,0,0.00
767,25.566411,767,222.03,155.45,107,1,623.59,0,0.00
768,25.599744,768,224.47,154.73,104,1,626.14,0,0.00
769,25.633077,769,227.58,153.48,125,1,629.49,0,0.00
770,25.666410,770,230.64,151.60,130,1,633.08,0,0.00
771,25.699743,771,232.55,150.27,121,1,635.41,0,0.00
772,25.733076,772,234.59,149.18,84,1,637.72,0,0.00
773,25.766409,773,235.59,147.61,100,1,639.58,0,0.00
774,25.799742,774,237.30,145.09,137,1,642.62,0,0.00
775,25.833075,775,240.16,142.03,153,1,646.81,0,0.00
776,25.866408,776,242.98,139.30,156,1,650.74,0,0.00
777,25.899741,777,247.85,135.40,175,1,656.98,0,0.00
778,25.933074,778,254.28,129.95,215,1,665.41,0,0.00
779,25.966407,779,259.72,126.10,183,1,672.07,0,0.00
780,25.999740,780,265.05,123.49,172,1,678.00,0,0.00
781,26.033073,781,270.21,121.02,155,1,683.72,0,0.00
782,26.066406,782,273.80,118.30,130,1,688.24,0,0.00
783,26.099739,783,278.03,114.89,162,1,693.66,0,0.00
784,26.133072,784,281.19,111.74,142,1,698.12,0,0.00
785,26.166405,785,284.18,109.05,109,1,702.15,0,0.00
786,26.199738,786,287.45,105.78,134,1,706.77,0,0.00
787,26.233071,787,288.12,104.11,91,1,708.57,0,0.00
788,26.266404,788,288.95,102.07,93,1,710.78,0,0.00
789,26.299737,789,289.40,100.67,84,1,712.24,0,0.00
790,26.333070,790,290.80,99.41,67,1,714.13,0,0.00
791,26.366403,791,293.12,97.20,97,1,717.34,0,0.00
792,26.399736,792,294.99,97.06,86,1,719.21,0,0.00
793,26.433069,793,296.32,97.41,100,1,720.59,0,0.00
794,26.466402,794,297.26,97.20,64,1,721.55,0,0.00
795,26.499735,795,297.66,96.59,60,1,722.28,0,0.00
796,26.533068,796,298.29,95.41,63,1,723.62,0,0.00
797,26.566401,797,298.68,94.51,55,1,724.59,0,0.00
798,26.599734,798,299.13,93.24,73,1,725.94,0,0.00
799,26.633067,799,300.04,91.66,68,1,727.77,0,0.00
800,26.666400,800,300.51,90.92,41,1,728.65,0,0.00
801,26.699733,801,301.04,90.02,42,1,729.69,0,0.00
802,26.733066,802,301.34,89.72,31,1,730.11,0,0.00
803,26.766399,803,301.86,89.30,17,1,730.78,0,0.00
804,26.799732,804,301.90,89.09,21,1,730.99,0,0.00
805,26.833065,805,301.90,89.09,22,1,730.99,0,0.00
806,26.866398,806,301.90,89.09,29,1,730.99,0,0.00
807,26.899731,807,301.08,89.71,39,1,732.01,0,0.00
808,26.933064,808,299.69,90.57,58,1,733.65,0,0.00
809,26.966397,809,298.82,90.89,56,1,734.58,0,0.00
810,26.999730,810,297.92,91.76,54,1,735.83,0,0.00
811,27.033063,811,296.99,92.26,66,1,736.89,0,0.00
812,27.066396,812,295.56,93.17,89,1,738.58,0,0.00
813,27.099729,813,294.23,93.83,74,1,740.07,0,0.00
814,27.133062,814,292.29,94.93,87,1,742.30,0,0.00
815,27.166395,815,290.08,96.26,115,1,744.88,0,0.00
816,27.199728,816,288.14,96.73,116,1,746.87,0,0.00
817,27.233061,817,286.35,97.50,114,1,748.83,0,0.00
818,27.266394,818,284.57,98.07,114,1,750.69,0,0.00
819,27.299727,819,283.56,97.15,88,1,752.05,0,0.00
820,27.333060,820,282.01,97.80,108,1,753.73,0,0.00
821,27.366393,821,280.56,98.25,127,1,755.25,0,0.00
822,27.399726,822,279.74,96.98,119,1,756.75,0,0.00
823,27.433059,823,278.49,95.72,122,1,758.53,0,0.00
824,27.466392,824,276.27,93.30,146,1,761.82,0,0.00
825,27.499725,825,273.57,91.10,156,1,765.30,0,0.00
826,27.533058,826,271.19,89.41,117,1,768.22,0,0.00
827,27.566391,827,269.61,87.28,91,1,770.87,0,0.00
828,27.599724,828,268.90,86.43,59,1,771.98,0,0.00
829,27.633057,829,268.40,86.00,45,1,772.64,0,0.00
830,27.666390,830,267.97,86.18,61,1,773.11,0,0.00
831,27.699723,831,267.43,87.09,79,1,774.16,0,0.00
832,27.733056,832,266.72,88.17,96,1,775.46,0,0.00
833,27.766389,833,266.03,89.31,101,1,776.79,0,0.00
834,27.799722,834,264.98,89.94,95,1,778.01,0,0.00
835,27.833055,835,263.76,90.48,89,1,779.35,0,0.00
836,27.866388,836,262.42,90.42,85,1,780.69,0,0.00
837,27.899721,837,261.54,90.27,51,1,781.58,0,0.00
838,27.933054,838,260.92,89.24,41,1,782.79,0,0.00
839,27.966387,839,260.63,88.27,47,1,783.80,0,0.00
840,27.999720,840,260.35,87.56,33,1,784.56,0,0.00
841,28.033053,841,260.38,86.89,30,1,785.23,0,0.00
842,28.066386,842,260.59,86.46,30,1,785.71,0,0.00
843,28.099719,843,260.77,86.64,35,1,785.96,0,0.00
844,28.133052,844,261.30,87.65,66,1,787.11,0,0.00
845,28.166385,845,261.70,88.51,82,1,788.05,0,0.00
846,28.199718,846,262.11,88.86,94,1,788.60,0,0.00
847,28.233051,847,262.99,89.43,100,1,789.65,0,0.00
848,28.266384,848,263.68,89.44,101,1,790.34,0,0.00
849,28.299717,849,264.47,89.71,78,1,791.17,0,0.00
850,28.333050,850,265.37,90.44,73,1,792.33,0,0.00
851,28.366383,851,266.31,91.30,86,1,793.61,0,0.00
852,28.399716,852,267.21,92.09,80,1,794.80,0,0.00
853,28.433049,853,268.04,92.66,77,1,795.81,0,0.00
854,28.466382,854,269.26,93.22,103,1,797.15,0,0.00
855,28.499715,855,270.55,93.50,112,1,798.47,0,0.00
856,28.533048,856,271.88,93.08,105,1,799.87,0,0.00
857,28.566381,857,273.12,91.61,96,1,801.79,0,0.00
858,28.599714,858,274.26,91.84,96,1,802.95,0,0.00
859,28.633047,859,275.56,91.78,114,1,804.25,0,0.00
860,28.666380,860,276.52,92.64,95,1,805.54,0,0.00
861,28.699713,861,277.96,93.11,110,1,807.05,0,0.00
862,28.733046,862,278.39,94.09,95,1,808.13,0,0.00
863,28.766379,863,278.47,95.26,77,1,809.30,0,0.00
864,28.799712,864,278.44,96.13,82,1,810.18,0,0.00
865,28.833045,865,278.52,96.83,93,1,810.87,0,0.00
866,28.866378,866,278.40,97.86,90,1,811.91,0,0.00
867,28.899711,867,278.57,98.46,74,1,812.53,0,0.00
868,28.933044,868,279.04,99.34,95,1,813.54,0,0.00
869,28.966377,869,279.29,100.17,65,1,814.40,0,0.00
870,28.999710,870,279.98,99.92,52,1,815.13,0,0.00
871,29.033043,871,281.01,99.94,71,1,816.17,0,0.00
872,29.066376,872,282.17,99.73,65,1,817.34,0,0.00
873,29.099709,873,283.50,99.20,63,1,818.77,0,0.00
874,29.133042,874,284.89,98.61,53,1,820.28,0,0.00
875,29.166375,875,285.94,97.95,36,1,821.52,0,0.00
876,29.199708,876,286.75,97.59,32,1,822.41,0,0.00
877,29.233041,877,287.48,97.35,31,1,823.18,0,0.00
878,29.266374,878,288.00,97.15,49,1,823.73,0,0.00
879,29.299707,879,288.18,97.29,57,1,823.96,0,0.00
880,29.333040,880,288.33,97.58,64,1,824.29,0,0.00
881,29.366373,881,289.10,97.62,66,1,825.07,0,0.00
882,29.399706,882,289.68,97.71,69,1,825.66,0,0.00
883,29.433039,883,291.15,97.45,78,1,827.15,0,0.00
884,29.466372,884,292.81,98.47,123,1,829.10,0,0.00
885,29.499705,885,294.65,98.41,99,1,830.93,0,0.00
886,29.533038,886,296.23,98.49,92,1,832.51,0,0.00
887,29.566371,887,298.08,98.40,93,1,834.37,0,0.00
888,29.599704,888,299.89,98.26,82,1,836.19,0,0.00
889,29.633037,889,301.99,98.09,89,1,838.29,0,0.00
890,29.666370,890,304.17,98.00,80,1,840.47,0,0.00
891,29.699703,891,306.90,97.40,85,1,843.26,0,0.00
892,29.733036,892,309.35,96.77,77,1,845.79,0,0.00
893,29.766369,893,310.40,96.16,39,1,847.01,0,0.00
894,29.799702,894,310.07,95.68,51,1,847.59,0,0.00
895,29.833035,895,308.30,95.31,87,1,849.41,0,0.00
896,29.866368,896,306.27,95.42,83,1,851.44,0,0.00
897,29.899701,897,304.31,95.63,81,1,853.41,0,0.00
898,29.933034,898,302.83,95.49,70,1,854.90,0,0.00
